	names	scores	logfoldchanges	pvals	pvals_adj
20589	Ei24	-5.0316534	-2.0532434	9.189377544694477e-07	4.889985249825362e-06
19073	Pym1	-3.312061	-2.0548625	0.001093175324632501	0.004135619208272812
21873	Nob1	-7.120321	-2.0558283	9.944215150756375e-12	7.582200300155376e-11
21311	Gemin6	-6.098195	-2.0561826	4.450605567473708e-09	2.858068226812194e-08
22202	Sptan1	-7.8827004	-2.0568674	6.202011602631935e-14	5.297297108747154e-13
21273	Glrx	-6.0306225	-2.0572658	5.193999753976811e-09	3.321888375579271e-08
18151	Tmeff1	-2.5376074	-2.0594804	0.011855436213446166	0.03735583646661968
23821	Cox17	-14.016017	-2.0651915	4.783148937671323e-35	9.384971012338882e-34
20119	Ccnt1	-4.4098196	-2.0657678	1.568369653217689e-05	7.447757269593684e-05
23492	Ak2	-12.054569	-2.0673935	4.233309796976529e-27	6.449707730657033e-26
19456	Klhl7	-3.7150197	-2.0716856	0.00025011477733988735	0.0010301927475368474
21438	Rnf181	-6.326352	-2.0725124	1.1061021242242613e-09	7.376164589803041e-09
18245	Bsdc1	-2.6089795	-2.0727885	0.009703448044660704	0.03112478093794891
18078	Sec22a	-2.4923048	-2.0730302	0.01342752182886713	0.041770453139169404
20247	Elf3	-4.542901	-2.0743878	7.666190176532114e-06	3.771471693731445e-05
20311	Psmb10	-4.620454	-2.0756962	6.254387254481995e-06	3.103014930951481e-05
20646	Dnaja3	-5.1124268	-2.078892	6.434235388259884e-07	3.468640311965048e-06
22731	Knop1	-9.150245	-2.0807817	2.071739190301326e-17	2.1436662934117464e-16
20743	Fam114a2	-5.2322526	-2.0812047	3.718107889746832e-07	2.0491955709616963e-06
20127	Rbm14	-4.4130464	-2.0823858	1.5614724274854196e-05	7.41780499357285e-05
22775	Cdc20	-9.285856	-2.0859377	3.031337892123893e-18	3.250224779986548e-17
19655	Wrap53	-3.9126747	-2.0879416	0.00011825446895250772	0.000507606298981464
22827	Ywhag	-9.456639	-2.088572	2.281113509359768e-18	2.4594568887456325e-17
21155	Rpe	-5.8483005	-2.088787	1.5999825145769276e-08	9.852132232966472e-08
22686	Rae1	-9.043847	-2.0937772	4.355166051946684e-17	4.428045548531402e-16
19004	Akap8l	-3.2494395	-2.093989	0.001334939237333082	0.004975412887224233
22650	Hdac1	-8.958228	-2.0954032	3.901802848225871e-17	3.975129560318897e-16
19727	Ubac1	-3.9740198	-2.097931	9.602838397280884e-05	0.00041776166905085324
20033	Rpp25l	-4.300725	-2.0995772	2.5313774938276424e-05	0.00011771911532582829
20472	Pcm1	-4.8509984	-2.0999193	2.2814696612157266e-06	1.177191545809649e-05
18172	Cenpk	-2.552483	-2.1007822	0.0113861348842604	0.036016956347923304
19942	Zfp958	-4.207157	-2.1008236	3.604396495127954e-05	0.00016454626032386306
22337	Nup88	-8.211202	-2.1014004	8.346824899457067e-15	7.466430779549896e-14
18170	Nle1	-2.551745	-2.102605	0.011425520415146162	0.03611429260148109
21600	Rrp15	-6.6137486	-2.1034222	2.447251007776288e-10	1.701911856499993e-09
21232	Racgap1	-5.9620647	-2.105007	7.97970402537947e-09	5.0343986720440227e-08
22444	Snrpa1	-8.449778	-2.105229	3.2826692856499345e-15	3.0037200149595653e-14
19756	Mboat2	-3.9913814	-2.1054294	8.629136407849563e-05	0.00037880854660217786
20972	Sephs2	-5.5909967	-2.1055336	6.149670842118226e-08	3.601602336732057e-07
22641	Lars	-8.9505	-2.105712	3.3880706895325905e-17	3.46718999692851e-16
22230	Mrpl35	-7.9495893	-2.1059966	7.046452553218782e-14	6.000218941220895e-13
19296	Memo1	-3.551234	-2.1079237	0.0004690694251239369	0.0018639766697579002
21476	Nol11	-6.4095063	-2.1084902	7.382547592344619e-10	4.969242765261882e-09
22092	Ddx17	-7.6030045	-2.1091948	5.849408732753378e-13	4.753991187840985e-12
21451	Med28	-6.361181	-2.1096575	9.4677281668927e-10	6.335494395052379e-09
22023	1810037I17Rik	-7.4417033	-2.110951	1.3019277895532491e-12	1.0399711533319285e-11
